player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Emmett Morehead,143834,QB,BOSTON COL,1,41.67,0,7,121,40.0,5,5,11.4,2.22,0,0,0.0,40.0,2,0,0.0,5,71.4,0,2,,,,63.8,52.6,70.1,,52.0,,,,,,0,0,5,,57.1,0.0,0,0,0,0,0,0,0.0,26,5.2,25.0,4,4,14.0,2.13,0,0,0.0,25.0,1,0,0.0,4,57.1,0,1,,,,63.3,51.2,69.8,,50.6,,,,,,0,0,4,,39.6,0.0,0,0,0,0,0,0,0.0,12,3.0,100.0,3,3,-1.0,1.7,0,0,0.0,66.7,2,0,33.3,3,42.9,1,1,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,79.9,0.0,0,0,0,0,0,0,0.0,16,5.3,0,100.0,2,2,-2.0,1.25,0,0,0.0,50.0,1,0,50.0,2,28.6,1,0,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0,2.33
Braylon Braxton,144442,QB,TULSA,1,-100.0,0,6,320,25.0,4,4,20.3,2.43,0,0,0.0,25.0,1,1,0.0,4,66.7,0,1,,,66.7,68.2,43.9,70.7,,34.8,60.8,,62.3,,,0,1,5,0.0,39.6,0.0,0,0,0,0,1,2,40.0,4,1.0,100.0,3,3,0.0,1.67,0,0,0.0,100.0,3,0,0.0,3,50.0,0,1,,,,67.8,65.6,70.1,,63.5,,,62.3,,,0,0,4,,118.8,0.0,0,0,0,0,1,0,0.0,3,1.0,0.0,3,3,25.0,2.3,0,0,0.0,0.0,0,1,,3,50.0,0,0,,,66.7,63.7,30.7,67.4,,28.8,60.8,,,,,0,1,3,0.0,0.0,0.0,0,0,0,0,0,2,66.7,0,0.0,0,100.0,2,2,-3.0,1.1,0,0,0.0,100.0,2,0,0.0,2,33.3,0,0,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-0.5,-1.0
Bryson Daily,147303,QB,ARMY,1,66.67,0,6,114,50.0,4,4,15.0,2.5,0,0,0.0,50.0,2,0,0.0,4,66.7,0,2,,,,77.1,63.9,75.5,,57.9,,,63.0,,,0,0,5,,95.8,0.0,0,0,0,0,0,0,0.0,80,20.0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,77.4,61.7,75.2,,46.1,,,63.0,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,66.7,6,6,9.2,2.15,0,0,0.0,66.7,4,0,0.0,6,100.0,0,2,,,,64.2,63.3,68.6,,63.0,,,,,,0,0,6,,109.7,0.0,0,0,0,0,0,0,0.0,79,13.2,0,100.0,2,2,-2.5,1.45,0,0,0.0,100.0,2,0,0.0,2,33.3,0,0,,,,61.8,54.4,65.5,,54.5,,,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-0.5,13.17
Jacolby Criswell,122830,QB,ARKANSAS,1,-50.0,0,6,111,50.0,4,4,23.0,3.17,0,1,25.0,50.0,2,3,0.0,6,100.0,0,2,,,,68.9,80.1,70.7,,77.0,,,67.4,,,0,0,6,33.3,103.1,16.7,1,1,0,0,1,0,0.0,19,4.8,50.0,4,4,23.0,3.4,0,1,25.0,50.0,2,2,0.0,5,83.3,0,2,,,,68.9,82.0,70.4,,79.6,,,67.4,,,0,0,5,0.0,103.1,0.0,0,1,0,0,1,0,0.0,19,4.8,,0,0,,2.0,0,0,,,0,1,,1,16.7,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.75
Camden Orth,108965,QB,BOWL GREEN,1,0.0,0,6,122,100.0,4,4,7.8,2.82,0,0,0.0,100.0,4,3,0.0,6,100.0,0,4,,,,72.2,75.6,73.2,,81.8,,,64.1,,,0,0,6,0.0,158.3,0.0,0,2,0,0,1,0,0.0,98,24.5,100.0,3,3,6.0,2.9,0,0,0.0,100.0,3,2,0.0,5,83.3,0,3,,,,72.2,71.7,73.1,,74.3,,,64.1,,,0,0,5,0.0,118.8,0.0,0,2,0,0,0,0,0.0,53,17.7,100.0,1,1,13.0,2.4,0,0,0.0,100.0,1,1,0.0,1,16.7,0,1,,,,60.3,73.2,63.6,,72.6,,,,,,0,0,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,45,45.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,27.33
Taylen Green,145996,QB,BOISE ST,1,-50.0,0,6,120,100.0,4,4,14.0,2.28,0,0,0.0,100.0,4,1,0.0,4,66.7,0,4,,,,21.4,74.0,73.9,,91.8,,,49.8,,,0,0,4,0.0,118.8,0.0,0,0,0,0,0,0,0.0,59,14.8,100.0,4,4,7.3,1.8,0,0,0.0,100.0,4,1,0.0,4,66.7,0,3,,,,21.4,67.9,73.9,,88.9,,,49.8,,,0,0,4,0.0,107.3,0.0,0,0,0,0,0,0,0.0,39,9.8,50.0,2,2,18.0,3.2,0,0,0.0,50.0,1,1,0.0,2,33.3,0,1,,,,61.8,63.4,65.5,,63.2,,,,,,0,0,2,0.0,93.8,0.0,0,0,0,0,0,0,0.0,24,12.0,0,50.0,2,2,4.5,2.25,0,0,0.0,50.0,1,1,0.0,2,33.3,0,0,,,,61.8,48.4,65.5,,48.7,,,,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0,2.25
Evan Svoboda,157664,QB,WYOMING,1,40.0,0,6,351,66.7,6,6,7.2,2.77,0,1,16.7,66.7,4,3,0.0,6,100.0,0,2,,,,64.2,72.7,68.6,,72.3,,,,,,0,0,6,0.0,79.9,0.0,0,0,0,0,0,0,0.0,32,5.3,60.0,5,5,8.4,2.68,0,1,20.0,60.0,3,3,0.0,5,83.3,0,2,,,,63.8,72.7,68.1,,72.2,,,,,,0,0,5,0.0,77.9,0.0,0,0,0,0,0,0,0.0,31,6.2,100.0,1,1,1.0,3.2,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-5.2
Ty Simpson,157008,QB,ALABAMA,1,0.0,0,5,103,100.0,3,4,15.0,3.36,1,0,0.0,50.0,2,1,33.3,5,100.0,1,3,,,,64.2,90.8,72.0,,90.1,,,64.2,,,0,0,6,0.0,95.8,0.0,0,1,0,0,0,0,0.0,51,12.8,100.0,2,2,9.5,3.8,0,0,0.0,50.0,1,1,50.0,3,60.0,1,2,,,,63.3,89.7,71.6,,86.1,,,64.2,,,0,0,4,0.0,93.8,0.0,0,1,0,0,0,0,0.0,24,12.0,100.0,1,2,26.0,2.7,1,0,0.0,50.0,1,0,0.0,2,40.0,0,1,,,,61.8,74.3,65.5,,73.8,,,,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,27,13.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1.5
Garrett Shrader,98212,QB,SYRACUSE,1,-33.33,0,5,304,100.0,1,1,10.0,2.4,0,0,0.0,100.0,1,0,0.0,1,20.0,0,1,,,16.4,74.3,76.5,79.4,,55.3,35.0,,79.5,,,0,0,1,,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0,100.0,2,2,-4.0,0.6,0,0,0.0,100.0,2,0,0.0,2,40.0,0,0,,,70.7,27.5,73.4,79.5,,62.7,41.8,,79.5,,,0,0,2,,81.3,0.0,0,0,0,0,0,0,0.0,7,3.5,100.0,3,3,3.0,2.1,0,0,0.0,66.7,2,0,33.3,3,60.0,1,1,,,16.4,62.7,45.0,69.8,,58.2,29.2,,,,,0,0,3,,109.7,0.0,0,0,0,0,1,0,0.0,9,3.0,0,100.0,4,4,-2.3,1.28,0,0,0.0,75.0,3,0,25.0,4,80.0,1,0,,,70.7,14.0,45.1,71.1,,64.7,41.2,,,,,0,0,4,,77.1,0.0,0,0,0,0,0,0,0.0,11,2.8,-0.5
Avery Johnson,173108,QB,KANSAS ST,1,16.67,0,5,199,75.0,4,5,5.5,2.98,0,0,0.0,40.0,2,1,33.3,5,100.0,1,2,,,,65.5,31.1,70.1,,30.3,,,58.2,,,0,0,5,0.0,102.5,0.0,0,0,0,1,1,1,20.0,33,6.6,100.0,2,3,5.0,3.2,0,0,0.0,33.3,1,1,50.0,3,60.0,1,1,,,,64.8,34.6,69.5,,34.1,,,58.2,,,0,0,3,0.0,42.4,0.0,0,0,0,1,0,1,33.3,5,1.7,50.0,2,2,6.0,2.65,0,0,0.0,50.0,1,0,0.0,2,40.0,0,1,,,,61.8,47.0,65.5,,47.3,,,,,,0,0,2,,135.4,0.0,0,0,0,0,1,0,0.0,28,14.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,12.33
Nate Yarnell,144037,QB,PITTSBURGH,1,-60.0,0,5,268,75.0,4,5,8.5,2.24,0,0,0.0,60.0,3,1,0.0,5,100.0,0,1,,,,63.8,64.1,68.6,,63.8,,,,,,1,0,5,0.0,92.1,0.0,0,0,0,0,0,0,0.0,48,9.6,75.0,4,5,8.5,2.24,0,0,0.0,60.0,3,1,0.0,5,100.0,0,1,,,,63.8,64.1,68.6,,63.8,,,,,,1,0,5,0.0,92.1,0.0,0,0,0,0,0,0,0.0,48,9.6,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-9.6
Dan Villari,129602,TE,SYRACUSE,1,-100.0,0,5,304,50.0,2,2,14.5,3.5,0,0,0.0,0.0,0,1,100.0,2,40.0,1,0,,,,18.5,71.9,79.5,,51.8,53.1,,73.7,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,3,3,-3.3,0.9,0,0,0.0,100.0,3,0,0.0,3,60.0,0,0,,,,18.9,74.2,79.7,,63.9,54.6,,73.7,,,0,0,3,,80.6,0.0,0,0,0,0,0,0,0.0,10,3.3,50.0,2,2,14.5,3.5,0,0,0.0,0.0,0,1,100.0,2,40.0,1,0,,,16.4,61.8,37.0,69.5,,51.8,29.2,,,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,3,3,-3.3,0.9,0,0,0.0,100.0,3,0,0.0,3,60.0,0,0,,,16.4,62.7,47.2,71.0,,63.9,34.2,,,,,0,0,3,,80.6,0.0,0,0,0,0,0,0,0.0,10,3.3,-3.33
Jason Bean,83529,QB,KANSAS,1,-25.0,0,4,198,33.3,3,4,20.3,3.33,0,0,0.0,25.0,1,2,0.0,4,100.0,0,1,,,,67.8,58.4,72.2,,53.1,,,62.6,,,0,0,4,0.0,40.6,0.0,0,0,0,1,0,0,0.0,13,3.3,33.3,3,4,20.3,3.33,0,0,0.0,25.0,1,2,0.0,4,100.0,0,1,,,,67.8,58.4,72.2,,53.1,,,62.6,,,0,0,4,0.0,40.6,0.0,0,0,0,1,0,0,0.0,13,3.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.25
Brendon Lewis,131687,QB,NEVADA,1,-33.33,0,4,239,0.0,2,2,22.5,4.13,0,0,0.0,0.0,0,1,,3,75.0,0,0,,,,67.7,49.1,69.8,,43.5,,,60.5,,,0,0,3,100.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0,33.3,3,3,13.0,3.58,0,0,0.0,33.3,1,1,0.0,4,100.0,0,0,,,,67.8,50.6,70.1,,46.0,,,60.5,,,0,0,4,100.0,42.4,25.0,1,0,0,0,0,0,0.0,3,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-6.0,1.9,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-1.0
Marcel Reed,175940,QB,TEXAS A&M,1,0.0,0,4,312,0.0,2,2,14.0,4.23,0,0,0.0,0.0,0,2,,4,100.0,0,1,,,,65.2,39.9,70.1,,33.5,,,58.1,,,0,0,4,0.0,39.6,0.0,0,2,0,0,0,1,25.0,0,0.0,0.0,2,2,14.0,4.23,0,0,0.0,0.0,0,2,,4,100.0,0,1,,,,65.2,39.9,70.1,,33.5,,,58.1,,,0,0,4,0.0,39.6,0.0,0,2,0,0,0,1,25.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Nicco Marchiol,157363,QB,W VIRGINIA,1,0.0,0,4,343,50.0,2,3,13.0,3.63,0,0,0.0,0.0,0,2,100.0,3,75.0,1,0,,,,66.4,47.6,70.1,,38.5,,,63.0,,,0,1,3,0.0,0.0,0.0,0,0,0,1,0,1,33.3,0,0.0,66.7,3,4,6.7,3.18,0,0,0.0,0.0,0,2,100.0,4,100.0,2,0,,,,66.6,49.4,70.4,,41.4,,,63.0,,,0,1,4,0.0,0.0,0.0,0,0,0,1,0,1,25.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-6.0,1.8,0,0,0.0,0.0,0,0,100.0,1,25.0,1,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
Owen McCown,157688,QB,UTSA,1,-100.0,0,4,331,33.3,3,3,13.3,2.43,0,0,0.0,33.3,1,0,0.0,3,75.0,0,0,,,,66.4,51.3,70.7,,48.5,,,60.1,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,7,2.3,100.0,1,1,4.0,3.05,0,0,0.0,100.0,1,1,0.0,2,50.0,0,0,,,,66.2,58.6,70.4,,61.0,,,57.9,,,0,0,2,0.0,95.8,0.0,0,1,0,0,0,0,0.0,7,7.0,0.0,2,2,18.0,2.8,0,0,0.0,0.0,0,0,,2,50.0,0,0,,,,61.8,45.6,65.5,,46.0,,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,4.4,0,0,,,0,1,,1,25.0,0,0,,,,60.3,55.1,63.6,,,,,57.8,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,-7.0
Chase Griffin,100579,QB,UCLA,1,0.0,0,3,324,0.0,2,3,20.5,2.4,0,0,0.0,0.0,0,2,,3,100.0,0,0,,,,62.7,46.3,66.6,,46.5,,,,,,1,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,2,3,20.5,2.4,0,0,0.0,0.0,0,2,,3,100.0,0,0,,,,62.7,46.3,66.6,,46.5,,,,,,1,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Zion Turner,158636,QB,UCONN,1,-33.33,0,3,146,33.3,3,3,16.7,2.93,0,0,0.0,33.3,1,2,0.0,3,100.0,0,0,,,,62.7,45.6,68.6,,45.2,,,,,,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,5,1.7,33.3,3,3,16.7,2.93,0,0,0.0,33.3,1,2,0.0,3,100.0,0,0,,,,62.7,45.6,68.6,,45.2,,,,,,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,5,1.7,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.67
LeQuint Allen,158290,HB,SYRACUSE,1,-50.0,0,3,304,,0,1,,3.75,0,0,0.0,0.0,0,1,,2,66.7,0,0,,,,78.1,72.4,80.1,,60.0,56.1,,71.4,,,0,0,2,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0,100.0,1,2,-4.0,2.1,0,0,0.0,50.0,1,1,0.0,2,66.7,0,0,,,73.1,78.1,74.1,80.1,,58.9,61.8,,73.1,,,0,0,2,0.0,56.3,0.0,0,0,0,1,0,0,0.0,-5,-2.5,,0,0,,3.9,0,0,,,0,0,,1,33.3,0,0,,,,60.3,52.6,70.8,,,55.0,,56.2,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,73.1,64.6,62.1,71.1,,60.4,61.5,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-5,-5.0,2.5
Garret Rangel,157795,QB,OKLA STATE,1,0.0,0,3,262,0.0,2,3,16.5,2.47,0,0,0.0,0.0,0,1,,3,100.0,0,0,,,,62.7,74.2,69.8,,73.7,,,,,,0,0,3,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0.0,2,3,16.5,2.47,0,0,0.0,0.0,0,1,,3,100.0,0,0,,,,62.7,74.2,69.8,,73.7,,,,,,0,0,3,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Grant Wells,97784,QB,VA TECH,1,-66.67,0,3,337,50.0,2,2,3.5,2.2,0,0,0.0,50.0,1,1,0.0,2,66.7,0,1,,,,10.2,46.8,69.5,,54.3,,,55.2,,,0,0,2,0.0,77.1,0.0,0,0,0,0,0,0,0.0,16,8.0,66.7,3,3,1.3,1.83,0,0,0.0,66.7,2,1,0.0,3,100.0,0,1,,,,11.6,48.9,69.8,,55.9,,,55.2,,,0,0,3,0.0,82.6,0.0,0,0,0,0,0,0,0.0,18,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-3.0,1.1,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,-6.0
Chubba Purdy,122412,QB,NEBRASKA,1,-50.0,0,3,238,50.0,2,3,7.5,2.53,0,0,0.0,33.3,1,1,0.0,3,100.0,0,1,,,,67.7,66.9,70.4,,37.6,,,77.3,,,0,1,3,0.0,23.6,0.0,0,0,0,1,0,1,33.3,24,8.0,50.0,2,2,7.5,2.15,0,0,0.0,50.0,1,0,0.0,2,66.7,0,1,,,,67.6,68.9,70.1,,38.4,,,77.3,,,0,1,2,,54.2,0.0,0,0,0,0,0,1,50.0,24,12.0,,0,1,,3.3,0,0,0.0,0.0,0,1,,1,33.3,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-12.0
Hunter Helms,122149,QB,CLEMSON,1,0.0,0,3,140,0.0,1,2,5.0,3.3,0,0,0.0,0.0,0,2,,3,100.0,0,1,,,,63.3,73.7,69.8,,64.8,,,64.9,,,0,0,4,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0,,0,1,,3.1,0,0,0.0,0.0,0,1,,1,33.3,0,0,,,,61.8,72.4,69.1,,71.8,,,,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0.0,1,1,5.0,3.4,0,0,0.0,0.0,0,1,,2,66.7,0,1,,,,61.8,64.9,65.5,,57.7,,,64.9,,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Cam Skattebo,147787,HB,ARIZONA ST,1,50.0,0,3,110,66.7,3,3,24.7,2.4,0,1,25.0,33.3,1,1,50.0,3,100.0,1,1,,,24.9,74.1,64.6,0.0,,77.4,43.9,,70.5,,,0,0,4,0.0,104.2,0.0,0,0,0,0,1,0,0.0,25,8.3,0.0,1,1,41.0,2.1,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,40.2,74.4,58.8,0.0,,56.0,47.1,,70.5,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,2,2,16.5,2.55,0,1,50.0,50.0,1,1,50.0,2,66.7,1,1,,,,61.8,85.5,67.6,,87.9,60.0,,,,,0,0,2,0.0,135.4,0.0,0,0,0,0,1,0,0.0,25,12.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,70.7,62.9,59.2,72.5,,,57.3,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,12.5
Haden Carlson,123620,QB,FIU,1,50.0,0,3,166,0.0,1,2,31.0,1.9,0,0,0.0,0.0,0,1,,2,66.7,0,0,,,,61.8,49.3,68.6,,48.8,,,,,,1,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,31.0,1.9,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,60.3,51.3,68.1,,51.3,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,2,0.0,2.1,0,0,0.0,50.0,1,1,0.0,2,66.7,0,0,,,,61.8,58.9,65.5,,58.9,,,,,,1,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0,0,100.0,1,1,0.0,2.3,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,2.0
Jalin Conyers,122920,TE,ARIZONA ST,1,-100.0,0,3,110,,0,0,,3.0,0,0,0.0,,0,1,,1,33.3,0,0,,,,69.7,51.8,0.0,,49.1,53.9,,64.3,,,0,0,3,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,100.0,2,2,-2.5,1.7,0,0,0.0,100.0,2,1,0.0,3,100.0,0,0,,,66.7,69.9,56.7,0.0,,59.6,55.2,,64.3,,,0,0,4,100.0,79.2,33.3,1,0,0,0,0,0,0.0,2,1.0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,60.3,50.0,63.6,,50.4,,,,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,0,100.0,2,2,-2.5,1.05,0,0,0.0,100.0,2,0,0.0,2,66.7,0,0,,,66.7,63.2,63.3,67.3,,62.7,60.7,,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0,-1.0
